"Date","cust_known","StockCode","UnitPrice","UnitsSold"
2011-07-25,FALSE,"85099C",2.08,1
2011-07-25,FALSE,"85099F",4.13,3
2011-07-25,TRUE,"20711",2.08,10
2011-07-25,TRUE,"20712",2.08,10
2011-07-25,TRUE,"20713",2.08,20
2011-07-25,TRUE,"21033",2.08,10
2011-07-25,TRUE,"21928",2.08,20
2011-07-25,TRUE,"21929",2.08,10
2011-07-25,TRUE,"21930",2.08,20
2011-07-25,TRUE,"21931",2.08,10
2011-07-25,TRUE,"22385",2.08,30
2011-07-25,TRUE,"22386",2.08,40
2011-07-25,TRUE,"22411",2.08,20
2011-07-25,TRUE,"22663",2.08,10
2011-07-25,TRUE,"23199",2.08,70
2011-07-25,TRUE,"23200",2.08,50
2011-07-25,TRUE,"23201",2.08,50
2011-07-25,TRUE,"23202",1.79,100
2011-07-25,TRUE,"23202",2.08,52
2011-07-25,TRUE,"23203",2.08,70
2011-07-25,TRUE,"23343",2.08,10
2011-07-25,TRUE,"23344",2.08,10
2011-07-25,TRUE,"85099B",2.08,50
2011-07-25,TRUE,"85099C",2.08,10
2011-07-25,TRUE,"85099F",2.08,20
2011-07-26,FALSE,"20712",4.13,2
2011-07-26,FALSE,"20713",4.13,4
2011-07-26,FALSE,"21033",2.46,9
2011-07-26,FALSE,"21930",4.13,1
2011-07-26,FALSE,"21931",4.13,1
2011-07-26,FALSE,"22385",4.13,1
2011-07-26,FALSE,"22386",2.08,9
2011-07-26,FALSE,"22411",2.08,2
2011-07-26,FALSE,"23199",4.13,2
2011-07-26,FALSE,"23203",2.08,3
2011-07-26,FALSE,"23344",4.13,1
2011-07-26,FALSE,"85099B",4.13,8
2011-07-26,FALSE,"85099C",4.13,4
2011-07-26,FALSE,"85099F",4.13,3
2011-07-26,TRUE,"20711",2.08,13
2011-07-26,TRUE,"20712",2.08,2
2011-07-26,TRUE,"20713",2.08,18
2011-07-26,TRUE,"21033",2.08,9
2011-07-26,TRUE,"21928",1.79,100
2011-07-26,TRUE,"21928",2.08,3
2011-07-26,TRUE,"21929",1.79,200
2011-07-26,TRUE,"21930",2.08,17
2011-07-26,TRUE,"21931",2.08,5
2011-07-26,TRUE,"22386",2.08,3
2011-07-26,TRUE,"22411",2.08,4
2011-07-26,TRUE,"23199",2.08,7
2011-07-26,TRUE,"23200",2.08,17
2011-07-26,TRUE,"23201",2.08,40
2011-07-26,TRUE,"23202",2.08,27
2011-07-26,TRUE,"23203",2.08,40
2011-07-26,TRUE,"23344",2.08,20
2011-07-26,TRUE,"85099B",1.79,100
2011-07-26,TRUE,"85099B",2.08,40
2011-07-26,TRUE,"85099C",1.79,100
2011-07-26,TRUE,"85099C",2.08,4
2011-07-26,TRUE,"85099F",1.79,200
2011-07-27,FALSE,"20711",4.13,1
2011-07-27,FALSE,"20712",4.13,2
2011-07-27,FALSE,"20713",4.13,2
2011-07-27,FALSE,"21033",2.46,14
2011-07-27,FALSE,"21929",4.13,1
2011-07-27,FALSE,"21931",4.13,2
2011-07-27,FALSE,"22386",4.13,3
2011-07-27,FALSE,"22411",4.13,1
2011-07-27,FALSE,"23199",4.13,4
2011-07-27,FALSE,"23200",4.13,2
2011-07-27,FALSE,"23201",4.13,1
2011-07-27,FALSE,"23202",4.13,1
2011-07-27,FALSE,"85099B",4.13,1
2011-07-27,FALSE,"85099C",4.13,2
2011-07-27,FALSE,"85099F",4.13,1
2011-07-27,TRUE,"20711",2.08,20
2011-07-27,TRUE,"20712",1.79,100
2011-07-27,TRUE,"20712",2.08,20
2011-07-27,TRUE,"20713",1.79,100
2011-07-27,TRUE,"20713",2.08,20
2011-07-27,TRUE,"21928",2.08,30
2011-07-27,TRUE,"21929",2.08,10
2011-07-27,TRUE,"21930",1.79,100
2011-07-27,TRUE,"21931",1.79,100
2011-07-27,TRUE,"21931",2.08,33
2011-07-27,TRUE,"22385",2.08,10
2011-07-27,TRUE,"22386",1.79,100
2011-07-27,TRUE,"22386",2.08,34
2011-07-27,TRUE,"22411",2.08,40
2011-07-27,TRUE,"23199",1.79,100
2011-07-27,TRUE,"23199",2.08,20
2011-07-27,TRUE,"23200",1.79,100
2011-07-27,TRUE,"23200",2.08,13
2011-07-27,TRUE,"23201",1.79,100
2011-07-27,TRUE,"23201",2.08,39
2011-07-27,TRUE,"23202",2.08,32
2011-07-27,TRUE,"23203",2.08,73
2011-07-27,TRUE,"23344",1.79,100
2011-07-27,TRUE,"23344",2.08,10
2011-07-27,TRUE,"85099B",1.79,100
2011-07-27,TRUE,"85099B",2.08,61
2011-07-27,TRUE,"85099C",2.08,2
2011-07-27,TRUE,"85099F",2.08,40
2011-07-28,FALSE,"21033",2.46,12
2011-07-28,FALSE,"21931",4.13,2
2011-07-28,FALSE,"22385",2.08,2
2011-07-28,FALSE,"22411",4.13,1
2011-07-28,FALSE,"23199",4.13,1
2011-07-28,FALSE,"23344",4.13,2
2011-07-28,FALSE,"85099B",4.13,2
2011-07-28,FALSE,"85099F",4.13,1
2011-07-28,TRUE,"20711",2.08,10
2011-07-28,TRUE,"20712",2.08,17
2011-07-28,TRUE,"20713",2.08,10
2011-07-28,TRUE,"21033",2.08,1
2011-07-28,TRUE,"21928",2.08,13
2011-07-28,TRUE,"21931",2.08,21
2011-07-28,TRUE,"22385",2.08,10
2011-07-28,TRUE,"22386",1.74,100
2011-07-28,TRUE,"22386",2.08,26
2011-07-28,TRUE,"22411",2.08,11
2011-07-28,TRUE,"23199",2.08,50
2011-07-28,TRUE,"23200",2.08,10
2011-07-28,TRUE,"23201",1.79,100
2011-07-28,TRUE,"23201",2.08,30
2011-07-28,TRUE,"23202",2.08,34
2011-07-28,TRUE,"23203",1.79,100
2011-07-28,TRUE,"23203",2.08,60
2011-07-28,TRUE,"23343",2.08,1
2011-07-28,TRUE,"23344",1.79,200
2011-07-28,TRUE,"85099B",2.08,46
2011-07-28,TRUE,"85099C",2.08,20
2011-07-28,TRUE,"85099F",1.74,100
2011-07-28,TRUE,"85099F",2.08,20
2011-07-29,FALSE,"21033",2.46,1
2011-07-29,FALSE,"23199",4.13,2
2011-07-29,FALSE,"23201",4.13,2
2011-07-29,TRUE,"20711",2.08,20
2011-07-29,TRUE,"20712",2.08,10
2011-07-29,TRUE,"20713",2.08,10
2011-07-29,TRUE,"21928",2.08,60
2011-07-29,TRUE,"21929",2.08,50
2011-07-29,TRUE,"21930",2.08,20
2011-07-29,TRUE,"21931",2.08,41
2011-07-29,TRUE,"22385",2.08,11
2011-07-29,TRUE,"22386",2.08,31
2011-07-29,TRUE,"22411",2.08,21
2011-07-29,TRUE,"23199",2.08,64
2011-07-29,TRUE,"23200",2.08,2
2011-07-29,TRUE,"23201",2.08,70
2011-07-29,TRUE,"23202",1.79,100
2011-07-29,TRUE,"23202",2.08,91
2011-07-29,TRUE,"23203",1.79,100
2011-07-29,TRUE,"23203",2.08,134
2011-07-29,TRUE,"23343",2.08,10
2011-07-29,TRUE,"23344",2.08,10
2011-07-29,TRUE,"85099B",2.08,111
2011-07-29,TRUE,"85099C",2.08,21
2011-07-29,TRUE,"85099F",2.08,32
2011-07-31,TRUE,"20711",2.08,3
2011-07-31,TRUE,"20712",2.08,20
2011-07-31,TRUE,"20713",2.08,1
2011-07-31,TRUE,"21033",2.08,3
2011-07-31,TRUE,"21928",2.08,12
2011-07-31,TRUE,"21929",2.08,14
2011-07-31,TRUE,"21930",2.08,3
2011-07-31,TRUE,"21931",2.08,10
2011-07-31,TRUE,"22385",2.08,10
2011-07-31,TRUE,"22386",2.08,22
2011-07-31,TRUE,"22411",2.08,5
2011-07-31,TRUE,"22663",2.08,2
2011-07-31,TRUE,"23199",1.95,20
2011-07-31,TRUE,"23199",2.08,16
2011-07-31,TRUE,"23200",2.08,19
2011-07-31,TRUE,"23201",2.08,20
2011-07-31,TRUE,"23202",1.95,20
2011-07-31,TRUE,"23203",2.08,6
2011-07-31,TRUE,"23344",2.08,10
2011-07-31,TRUE,"85099B",2.08,12
2011-07-31,TRUE,"85099F",2.08,14
2011-08-01,FALSE,"20712",4.13,1
2011-08-01,FALSE,"20713",4.13,1
2011-08-01,FALSE,"21033",2.46,8
2011-08-01,FALSE,"21928",4.13,2
2011-08-01,FALSE,"21930",4.13,1
2011-08-01,FALSE,"22385",4.13,1
2011-08-01,FALSE,"22386",4.13,1
2011-08-01,FALSE,"22411",4.13,2
2011-08-01,FALSE,"23199",4.13,2
2011-08-01,FALSE,"23200",4.13,1
2011-08-01,FALSE,"23201",4.13,2
2011-08-01,FALSE,"23203",4.13,4
2011-08-01,FALSE,"23343",4.13,4
2011-08-01,FALSE,"23344",4.13,1
2011-08-01,TRUE,"20712",2.08,1
2011-08-01,TRUE,"21033",2.08,1
2011-08-01,TRUE,"21928",2.08,25
2011-08-01,TRUE,"21929",2.08,17
2011-08-01,TRUE,"21930",2.08,31
2011-08-01,TRUE,"21931",1.79,100
2011-08-01,TRUE,"21931",2.08,31
2011-08-01,TRUE,"22385",2.08,11
2011-08-01,TRUE,"22386",2.08,33
2011-08-01,TRUE,"22411",2.08,36
2011-08-01,TRUE,"22663",2.08,20
2011-08-01,TRUE,"23199",2.08,53
2011-08-01,TRUE,"23200",1.79,100
2011-08-01,TRUE,"23200",2.08,51
2011-08-01,TRUE,"23201",2.08,40
2011-08-01,TRUE,"23202",2.08,41
2011-08-01,TRUE,"23203",2.08,43
2011-08-01,TRUE,"85099B",2.08,48
2011-08-01,TRUE,"85099C",2.08,5
2011-08-01,TRUE,"85099F",2.08,15
2011-08-02,FALSE,"20712",4.13,1
2011-08-02,FALSE,"21033",2.46,12
2011-08-02,FALSE,"21928",4.13,2
2011-08-02,FALSE,"21929",4.13,2
2011-08-02,FALSE,"22386",4.13,2
2011-08-02,FALSE,"22411",4.13,1
2011-08-02,FALSE,"23199",4.13,1
2011-08-02,FALSE,"23202",4.13,1
2011-08-02,FALSE,"85099B",4.13,4
2011-08-02,FALSE,"85099F",4.13,1
2011-08-02,TRUE,"20712",2.08,10
2011-08-02,TRUE,"21033",2.08,1
2011-08-02,TRUE,"21929",2.08,10
2011-08-02,TRUE,"21930",2.08,20
2011-08-02,TRUE,"21931",2.08,20
2011-08-02,TRUE,"22385",2.08,10
2011-08-02,TRUE,"22386",2.08,20
2011-08-02,TRUE,"22411",2.08,10
2011-08-02,TRUE,"22663",2.08,10
2011-08-02,TRUE,"23199",2.08,30
2011-08-02,TRUE,"23200",2.08,20
2011-08-02,TRUE,"23201",2.08,20
2011-08-02,TRUE,"23202",2.08,50
2011-08-02,TRUE,"23203",2.08,70
2011-08-02,TRUE,"23344",2.08,40
2011-08-02,TRUE,"85099B",1.79,20
2011-08-02,TRUE,"85099B",2.08,30
2011-08-02,TRUE,"85099C",2.08,20
2011-08-02,TRUE,"85099F",2.08,40
2011-08-03,FALSE,"21033",2.46,4
2011-08-03,FALSE,"21928",4.13,1
2011-08-03,FALSE,"21929",4.13,1
2011-08-03,FALSE,"23199",4.13,1
2011-08-03,FALSE,"23200",4.13,1
2011-08-03,FALSE,"23203",4.13,2
2011-08-03,FALSE,"85099B",4.13,2
2011-08-03,FALSE,"85099F",4.13,2
2011-08-03,TRUE,"20712",2.08,10
2011-08-03,TRUE,"20713",2.08,25
2011-08-03,TRUE,"21033",2.08,12
2011-08-03,TRUE,"21928",2.08,10
2011-08-03,TRUE,"21929",2.08,23
2011-08-03,TRUE,"21930",2.08,11
2011-08-03,TRUE,"21931",2.08,4
2011-08-03,TRUE,"22385",2.08,12
2011-08-03,TRUE,"22386",2.08,21
2011-08-03,TRUE,"22411",2.08,55
2011-08-03,TRUE,"22663",2.08,2
2011-08-03,TRUE,"23199",2.08,44
2011-08-03,TRUE,"23200",2.08,25
2011-08-03,TRUE,"23201",2.08,40
2011-08-03,TRUE,"23202",2.08,18
2011-08-03,TRUE,"23203",2.08,44
2011-08-03,TRUE,"23343",2.08,4
2011-08-03,TRUE,"23344",2.08,2
2011-08-03,TRUE,"85099B",2.08,36
2011-08-03,TRUE,"85099C",2.08,14
2011-08-03,TRUE,"85099F",2.08,40
2011-08-04,FALSE,"20711",4.13,2
2011-08-04,FALSE,"20712",4.13,2
2011-08-04,FALSE,"20713",4.13,2
2011-08-04,FALSE,"21033",2.46,25
2011-08-04,FALSE,"21928",4.13,2
2011-08-04,FALSE,"21931",4.13,2
2011-08-04,FALSE,"22386",4.13,2
2011-08-04,FALSE,"22411",4.13,2
2011-08-04,FALSE,"23199",4.13,5
2011-08-04,FALSE,"23200",4.13,1
2011-08-04,FALSE,"23201",4.13,3
2011-08-04,FALSE,"23202",4.13,1
2011-08-04,FALSE,"23203",4.13,1
2011-08-04,FALSE,"85099B",4.13,3
2011-08-04,FALSE,"85099F",4.13,2
2011-08-04,TRUE,"20711",2.08,2
2011-08-04,TRUE,"20712",2.08,10
2011-08-04,TRUE,"21033",2.08,34
2011-08-04,TRUE,"21928",1.79,100
2011-08-04,TRUE,"21928",2.08,10
2011-08-04,TRUE,"21929",1.79,100
2011-08-04,TRUE,"21929",2.08,30
2011-08-04,TRUE,"21930",2.08,22
2011-08-04,TRUE,"21931",1.79,100
2011-08-04,TRUE,"21931",2.08,14
2011-08-04,TRUE,"22385",1.79,100
2011-08-04,TRUE,"22385",2.08,5
2011-08-04,TRUE,"22386",1.79,100
2011-08-04,TRUE,"22386",2.08,33
2011-08-04,TRUE,"22411",1.79,200
2011-08-04,TRUE,"22411",2.08,54
2011-08-04,TRUE,"22663",1.79,100
2011-08-04,TRUE,"22663",2.08,2
2011-08-04,TRUE,"23199",1.79,300
2011-08-04,TRUE,"23199",2.08,16
2011-08-04,TRUE,"23200",1.79,200
2011-08-04,TRUE,"23200",2.08,30
2011-08-04,TRUE,"23201",2.08,40
2011-08-04,TRUE,"23202",1.79,200
2011-08-04,TRUE,"23202",2.08,46
2011-08-04,TRUE,"23203",1.79,400
2011-08-04,TRUE,"23203",2.08,68
2011-08-04,TRUE,"23344",2.08,40
2011-08-04,TRUE,"85099B",1.79,300
2011-08-04,TRUE,"85099B",2.08,150
2011-08-04,TRUE,"85099C",2.08,22
2011-08-04,TRUE,"85099F",1.79,300
2011-08-04,TRUE,"85099F",2.08,20
2011-08-05,FALSE,"20713",4.13,1
2011-08-05,FALSE,"21033",2.46,4
2011-08-05,FALSE,"21928",4.13,2
2011-08-05,FALSE,"21930",4.13,3
2011-08-05,FALSE,"21931",4.13,1
2011-08-05,FALSE,"22411",4.13,2
2011-08-05,FALSE,"23200",4.13,1
2011-08-05,FALSE,"23202",4.13,1
2011-08-05,FALSE,"85099C",4.13,1
2011-08-05,TRUE,"20711",2.08,2
2011-08-05,TRUE,"20712",2.08,13
2011-08-05,TRUE,"20713",1.74,100
2011-08-05,TRUE,"21033",2.08,4
2011-08-05,TRUE,"21928",2.08,6
2011-08-05,TRUE,"21929",2.08,9
2011-08-05,TRUE,"21930",2.08,1
2011-08-05,TRUE,"21931",1.74,100
2011-08-05,TRUE,"21931",2.08,11
2011-08-05,TRUE,"22385",2.08,18
2011-08-05,TRUE,"22386",1.74,100
2011-08-05,TRUE,"22386",2.08,60
2011-08-05,TRUE,"22411",2.08,38
2011-08-05,TRUE,"22663",2.08,25
2011-08-05,TRUE,"23199",2.08,6
2011-08-05,TRUE,"23200",2.08,6
2011-08-05,TRUE,"23201",2.08,49
2011-08-05,TRUE,"23202",2.08,17
2011-08-05,TRUE,"23203",2.08,46
2011-08-05,TRUE,"23344",2.08,5
2011-08-05,TRUE,"85099B",1.74,100
2011-08-05,TRUE,"85099B",2.08,34
2011-08-05,TRUE,"85099C",2.08,2
2011-08-05,TRUE,"85099F",1.74,100
2011-08-05,TRUE,"85099F",2.08,15
2011-08-07,TRUE,"20712",2.08,10
2011-08-07,TRUE,"21928",2.08,11
2011-08-07,TRUE,"21929",2.08,11
2011-08-07,TRUE,"21931",2.08,10
2011-08-07,TRUE,"22386",2.08,10
2011-08-07,TRUE,"22411",2.08,10
2011-08-07,TRUE,"23199",2.08,2
2011-08-07,TRUE,"23201",2.08,12
2011-08-07,TRUE,"23202",2.08,20
2011-08-07,TRUE,"23203",2.08,33
2011-08-07,TRUE,"23344",2.08,10
2011-08-07,TRUE,"85099B",2.08,23
2011-08-07,TRUE,"85099F",2.08,12
2011-08-08,FALSE,"20713",4.13,1
2011-08-08,FALSE,"21033",2.46,22
2011-08-08,FALSE,"21930",4.13,1
2011-08-08,FALSE,"21931",4.13,1
2011-08-08,FALSE,"22385",4.13,1
2011-08-08,FALSE,"22386",4.13,3
2011-08-08,FALSE,"22411",4.13,3
2011-08-08,FALSE,"23199",4.13,3
2011-08-08,FALSE,"23200",4.13,2
2011-08-08,FALSE,"23202",4.13,3
2011-08-08,FALSE,"23203",4.13,5
2011-08-08,FALSE,"23343",4.13,3
2011-08-08,FALSE,"85099B",4.13,4
2011-08-08,FALSE,"85099C",4.13,5
2011-08-08,FALSE,"85099F",4.13,1
2011-08-08,TRUE,"20712",2.08,20
2011-08-08,TRUE,"20713",2.08,22
2011-08-08,TRUE,"21033",2.08,11
2011-08-08,TRUE,"21928",2.08,10
2011-08-08,TRUE,"21929",2.08,11
2011-08-08,TRUE,"21930",2.08,6
2011-08-08,TRUE,"21931",2.08,14
2011-08-08,TRUE,"22385",2.08,13
2011-08-08,TRUE,"22386",2.08,15
2011-08-08,TRUE,"22411",2.08,13
2011-08-08,TRUE,"22663",2.08,1
2011-08-08,TRUE,"23199",2.08,23
2011-08-08,TRUE,"23200",2.08,23
2011-08-08,TRUE,"23201",2.08,11
2011-08-08,TRUE,"23202",2.08,10
2011-08-08,TRUE,"23203",2.08,22
2011-08-08,TRUE,"85099B",1.79,100
2011-08-08,TRUE,"85099B",2.08,54
2011-08-08,TRUE,"85099C",2.08,21
2011-08-08,TRUE,"85099F",2.08,11
2011-08-09,FALSE,"20712",4.13,2
2011-08-09,FALSE,"21033",2.46,16
2011-08-09,FALSE,"22386",4.13,2
2011-08-09,FALSE,"23200",4.13,3
2011-08-09,FALSE,"23201",4.13,2
2011-08-09,TRUE,"20712",2.08,4
2011-08-09,TRUE,"20713",1.79,100
2011-08-09,TRUE,"20713",2.08,12
2011-08-09,TRUE,"21928",1.79,100
2011-08-09,TRUE,"21928",2.08,20
2011-08-09,TRUE,"21929",2.08,20
2011-08-09,TRUE,"21931",2.08,30
2011-08-09,TRUE,"22385",2.08,21
2011-08-09,TRUE,"22386",2.08,74
2011-08-09,TRUE,"22411",2.08,10
2011-08-09,TRUE,"22663",2.08,40
2011-08-09,TRUE,"23199",2.08,14
2011-08-09,TRUE,"23200",1.79,100
2011-08-09,TRUE,"23200",2.08,30
2011-08-09,TRUE,"23201",2.08,56
2011-08-09,TRUE,"23202",2.08,20
2011-08-09,TRUE,"23203",1.79,100
2011-08-09,TRUE,"23203",2.08,60
2011-08-09,TRUE,"23343",2.08,17
2011-08-09,TRUE,"23344",2.08,27
2011-08-09,TRUE,"85099B",2.08,63
2011-08-09,TRUE,"85099C",2.08,30
2011-08-09,TRUE,"85099F",2.08,30
2011-08-10,FALSE,"20711",4.13,2
2011-08-10,FALSE,"20712",4.13,2
2011-08-10,FALSE,"20713",4.13,2
2011-08-10,FALSE,"21033",2.46,27
2011-08-10,FALSE,"21928",4.13,2
2011-08-10,FALSE,"21929",4.13,3
2011-08-10,FALSE,"21930",4.13,2
2011-08-10,FALSE,"21931",4.13,1
2011-08-10,FALSE,"22411",4.13,1
2011-08-10,FALSE,"22663",4.13,1
2011-08-10,FALSE,"23199",4.13,2
2011-08-10,FALSE,"23200",2.08,1
2011-08-10,FALSE,"23200",4.13,4
2011-08-10,FALSE,"23201",4.13,2
2011-08-10,FALSE,"23202",4.13,3
2011-08-10,FALSE,"23203",2.08,1
2011-08-10,FALSE,"23343",4.13,2
2011-08-10,FALSE,"23344",4.13,2
2011-08-10,FALSE,"85099B",4.13,7
2011-08-10,FALSE,"85099C",4.13,2
2011-08-10,FALSE,"85099F",4.13,2
2011-08-10,TRUE,"20713",1.79,100
2011-08-10,TRUE,"20713",2.08,30
2011-08-10,TRUE,"21928",2.08,20
2011-08-10,TRUE,"21929",2.08,11
2011-08-10,TRUE,"21930",1.79,100
2011-08-10,TRUE,"21931",1.79,100
2011-08-10,TRUE,"21931",2.08,20
2011-08-10,TRUE,"22386",1.79,100
2011-08-10,TRUE,"22386",2.08,60
2011-08-10,TRUE,"22411",2.08,11
2011-08-10,TRUE,"22663",2.08,20
2011-08-10,TRUE,"23199",1.79,100
2011-08-10,TRUE,"23199",2.08,50
2011-08-10,TRUE,"23200",2.08,30
2011-08-10,TRUE,"23201",2.08,50
2011-08-10,TRUE,"23202",2.08,30
2011-08-10,TRUE,"23203",2.08,50
2011-08-10,TRUE,"85099B",2.08,50
2011-08-10,TRUE,"85099C",1.79,100
2011-08-10,TRUE,"85099C",2.08,13
2011-08-10,TRUE,"85099F",2.08,30
2011-08-11,FALSE,"20711",4.13,31
2011-08-11,FALSE,"20712",4.13,91
2011-08-11,FALSE,"20713",4.13,57
2011-08-11,FALSE,"21033",4.13,37
2011-08-11,FALSE,"21928",4.13,52
2011-08-11,FALSE,"21929",4.13,7
2011-08-11,FALSE,"21930",4.96,22
2011-08-11,FALSE,"22385",4.13,23
2011-08-11,FALSE,"22386",4.13,85
2011-08-11,FALSE,"22411",4.13,57
2011-08-11,FALSE,"22663",4.13,7
2011-08-11,FALSE,"23199",4.13,33
2011-08-11,FALSE,"23200",2.08,3
2011-08-11,FALSE,"23202",4.13,1
2011-08-11,FALSE,"23203",4.13,1
2011-08-11,FALSE,"85099B",4.13,97
2011-08-11,FALSE,"85099C",4.13,57
2011-08-11,TRUE,"20711",2.08,10
2011-08-11,TRUE,"20712",2.08,20
2011-08-11,TRUE,"20713",2.08,10
2011-08-11,TRUE,"21928",2.08,42
2011-08-11,TRUE,"21929",2.08,20
2011-08-11,TRUE,"21930",2.08,20
2011-08-11,TRUE,"21931",2.08,10
2011-08-11,TRUE,"22385",1.79,100
2011-08-11,TRUE,"22385",2.08,30
2011-08-11,TRUE,"22386",1.79,100
2011-08-11,TRUE,"22386",2.08,61
2011-08-11,TRUE,"22411",1.79,100
2011-08-11,TRUE,"22411",2.08,30
2011-08-11,TRUE,"22663",1.79,100
2011-08-11,TRUE,"22663",2.08,30
2011-08-11,TRUE,"23199",2.08,31
2011-08-11,TRUE,"23200",2.08,21
2011-08-11,TRUE,"23201",1.79,100
2011-08-11,TRUE,"23201",2.08,14
2011-08-11,TRUE,"23202",2.08,45
2011-08-11,TRUE,"23203",2.08,70
2011-08-11,TRUE,"23343",2.08,30
2011-08-11,TRUE,"23344",2.08,21
2011-08-11,TRUE,"85099B",2.08,50
2011-08-11,TRUE,"85099C",2.08,10
2011-08-11,TRUE,"85099F",2.08,31
2011-08-12,FALSE,"20711",4.13,1
2011-08-12,FALSE,"20712",4.13,4
2011-08-12,FALSE,"20713",4.13,1
2011-08-12,FALSE,"21930",4.13,2
2011-08-12,FALSE,"21931",4.13,3
2011-08-12,FALSE,"22386",4.13,2
2011-08-12,FALSE,"23199",4.13,1
2011-08-12,FALSE,"23200",4.13,1
2011-08-12,FALSE,"23202",4.13,1
2011-08-12,FALSE,"23203",4.13,7
2011-08-12,FALSE,"23344",4.13,1
2011-08-12,FALSE,"85099B",4.13,14
2011-08-12,FALSE,"85099C",4.13,1
2011-08-12,FALSE,"85099F",4.13,2
2011-08-12,TRUE,"20712",2.08,2
2011-08-12,TRUE,"20713",2.08,10
2011-08-12,TRUE,"21929",2.08,20
2011-08-12,TRUE,"21931",2.08,15
2011-08-12,TRUE,"22386",2.08,10
2011-08-12,TRUE,"22411",2.08,10
2011-08-12,TRUE,"23199",2.08,20
2011-08-12,TRUE,"23201",2.08,20
2011-08-12,TRUE,"23202",2.08,30
2011-08-12,TRUE,"23203",2.08,70
2011-08-12,TRUE,"23344",2.08,20
2011-08-12,TRUE,"85099B",2.08,12
2011-08-12,TRUE,"85099C",2.08,20
2011-08-14,TRUE,"20711",2.08,10
2011-08-14,TRUE,"20712",2.08,12
2011-08-14,TRUE,"20713",2.08,3
2011-08-14,TRUE,"21928",2.08,18
2011-08-14,TRUE,"21929",2.08,18
2011-08-14,TRUE,"21931",2.08,5
2011-08-14,TRUE,"22385",2.08,1
2011-08-14,TRUE,"22386",2.08,39
2011-08-14,TRUE,"22411",2.08,4
2011-08-14,TRUE,"23199",2.08,9
2011-08-14,TRUE,"23200",2.08,7
2011-08-14,TRUE,"23201",2.08,13
2011-08-14,TRUE,"23202",2.08,3
2011-08-14,TRUE,"23203",2.08,22
2011-08-14,TRUE,"23344",2.08,4
2011-08-14,TRUE,"85099B",2.08,22
2011-08-14,TRUE,"85099C",2.08,3
2011-08-14,TRUE,"85099F",2.08,13
2011-08-15,TRUE,"20711",2.08,10
2011-08-15,TRUE,"20712",2.08,12
2011-08-15,TRUE,"20713",2.08,15
2011-08-15,TRUE,"21928",2.08,35
2011-08-15,TRUE,"21929",2.08,22
2011-08-15,TRUE,"21930",2.08,20
2011-08-15,TRUE,"21931",2.08,22
2011-08-15,TRUE,"22385",2.08,12
2011-08-15,TRUE,"22386",2.08,22
2011-08-15,TRUE,"22411",2.08,46
2011-08-15,TRUE,"23199",2.08,66
2011-08-15,TRUE,"23200",2.08,38
2011-08-15,TRUE,"23201",2.08,67
2011-08-15,TRUE,"23202",2.08,63
2011-08-15,TRUE,"23203",2.08,89
2011-08-15,TRUE,"85099B",2.08,62
2011-08-15,TRUE,"85099C",2.08,30
2011-08-15,TRUE,"85099F",2.08,33
2011-08-16,TRUE,"20711",2.08,21
2011-08-16,TRUE,"20712",2.08,25
2011-08-16,TRUE,"20713",2.08,20
2011-08-16,TRUE,"21928",2.08,20
2011-08-16,TRUE,"21929",2.08,55
2011-08-16,TRUE,"21930",2.08,3
2011-08-16,TRUE,"21931",2.08,50
2011-08-16,TRUE,"22385",2.08,46
2011-08-16,TRUE,"22386",2.08,25
2011-08-16,TRUE,"22411",2.08,50
2011-08-16,TRUE,"22663",2.08,22
2011-08-16,TRUE,"23199",2.08,7
2011-08-16,TRUE,"23200",2.08,5
2011-08-16,TRUE,"23201",2.08,41
2011-08-16,TRUE,"23202",2.08,36
2011-08-16,TRUE,"23203",2.08,47
2011-08-16,TRUE,"23343",2.08,10
2011-08-16,TRUE,"23344",2.08,10
2011-08-16,TRUE,"85099B",2.08,45
2011-08-17,FALSE,"20711",4.13,16
2011-08-17,FALSE,"20712",2.08,10
2011-08-17,FALSE,"20712",4.13,31
2011-08-17,FALSE,"21928",4.13,16
2011-08-17,FALSE,"21930",4.96,2
2011-08-17,FALSE,"21931",4.13,4
2011-08-17,FALSE,"22385",4.13,3
2011-08-17,FALSE,"22386",4.13,22
2011-08-17,FALSE,"22663",4.13,2
2011-08-17,FALSE,"23199",4.13,1
2011-08-17,FALSE,"23343",2.08,30
2011-08-17,FALSE,"85099B",4.13,15
2011-08-17,FALSE,"85099C",4.13,14
2011-08-17,TRUE,"20712",2.08,24
2011-08-17,TRUE,"20713",1.74,100
2011-08-17,TRUE,"20713",2.08,32
2011-08-17,TRUE,"21928",1.79,100
2011-08-17,TRUE,"21928",2.08,24
2011-08-17,TRUE,"21929",2.08,23
2011-08-17,TRUE,"21930",2.08,6
2011-08-17,TRUE,"21931",1.74,100
2011-08-17,TRUE,"21931",2.08,53
2011-08-17,TRUE,"22385",2.08,12
2011-08-17,TRUE,"22386",1.79,100
2011-08-17,TRUE,"22386",2.08,13
2011-08-17,TRUE,"22411",1.79,100
2011-08-17,TRUE,"22411",2.08,55
2011-08-17,TRUE,"22663",2.08,17
2011-08-17,TRUE,"23199",2.08,25
2011-08-17,TRUE,"23200",2.08,30
2011-08-17,TRUE,"23201",2.08,30
2011-08-17,TRUE,"23202",1.79,100
