Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/25,18:44:34,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.00384615384615,0,0,0
2017/12/25,18:45:05,25.44,25.44,25.19,26,0,0,0,0,0.09,0.06,0.07,0.09,355,0.00384615384615,0,0,0
2017/12/25,18:45:35,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0115384615385,0,0,0
2017/12/25,18:46:06,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0192307692308,0,0,0
2017/12/25,18:46:37,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0269230769231,0,0,0
2017/12/25,18:47:07,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0346153846154,0,0,0
2017/12/25,18:47:38,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0538461538462,0,0,0
2017/12/25,18:48:09,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0923076923077,0,0,0
2017/12/25,18:48:39,25.44,25.44,25.19,26.06,0,0,0,0,0.07,0.05,0.07,0.11,350,-0.126923076923,0,0,0
2017/12/25,18:49:10,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.06,0.06,0.1,355,-0.111538461538,0,0,0
2017/12/25,18:49:40,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.142307692308,0,0,0
2017/12/25,18:50:11,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.07,0.11,350,-0.169230769231,0,0,0
2017/12/25,18:50:42,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.192307692308,0,0,0
2017/12/25,18:51:12,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.211538461538,0,0,0
2017/12/25,18:51:43,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.180769230769,0,0,0
2017/12/25,18:52:14,25.44,25.44,25.19,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.15,0,0,0
2017/12/25,18:52:44,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.165384615385,0,0,0
2017/12/25,18:53:15,25.44,25.44,25.19,26,0,0,0,0,0.08,0.06,0.06,0.09,350,-0.176923076923,0,0,0
2017/12/25,18:53:46,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.1,350,-0.184615384615,0,0,0
2017/12/25,18:54:16,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.07,0.1,350,-0.188461538462,0,0,0
2017/12/25,18:54:47,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.142307692308,0,0,0
2017/12/25,18:55:17,25.44,25.44,25.19,26.06,0,0,0,0,0.09,0.05,0.08,0.11,355,-0.146153846154,0,0,0
2017/12/25,18:55:48,25.44,25.44,25.19,26,0,0,0,0,0.09,0.07,0.07,0.1,350,-0.15,0,0,0
2017/12/25,18:56:19,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,350,-0.15,0,0,0
2017/12/25,18:56:49,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.09,350,-0.146153846154,0,0,0
2017/12/25,18:57:20,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.138461538462,0,0,0
2017/12/25,18:57:51,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.06,0.07,0.11,350,-0.126923076923,0,0,0
2017/12/25,18:58:21,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.111538461538,0,0,0
2017/12/25,18:58:52,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0923076923077,0,0,0
2017/12/25,18:59:23,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.07,0.1,350,-0.0692307692308,0,0,0
2017/12/25,18:59:53,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.07,0.09,355,0.00384615384615,0,0,0
2017/12/25,19:00:24,25.44,25.44,25.13,26,0,0,0,0,0.07,0.04,0.07,0.09,355,0.0269230769231,0,0,0
2017/12/25,19:00:54,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-6.15840929613E-18,0,0,0
2017/12/25,19:01:25,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0192307692308,0,0,0
2017/12/25,19:01:56,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0846153846154,0,0,0
2017/12/25,19:02:26,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,355,0.1,0,0,0
2017/12/25,19:02:57,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.11,355,0.111538461538,0,0,0
2017/12/25,19:03:28,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.1,355,0.119230769231,0,0,0
2017/12/25,19:03:58,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0769230769231,0,0,0
2017/12/25,19:04:29,25.44,25.44,25.13,26,0,0,0,0,0.07,0.04,0.06,0.09,350,0.0846153846154,0,0,0
2017/12/25,19:05:00,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0961538461538,0,0,0
2017/12/25,19:05:30,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.06,0.05,0.1,350,0.0615384615385,0,0,0
2017/12/25,19:06:01,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0269230769231,0,0,0
2017/12/25,19:06:31,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.09,350,-0.00769230769231,0,0,0
2017/12/25,19:07:02,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.05,0.09,350,-0.0423076923077,0,0,0
2017/12/25,19:07:33,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.09,350,-0.0269230769231,0,0,0
2017/12/25,19:08:34,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0384615384615,0,0,0
2017/12/25,19:09:05,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0.00769230769231,0,0,0
2017/12/25,19:09:35,25.44,25.44,25.19,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0230769230769,0,0,0
2017/12/25,19:10:06,25.44,25.44,25.13,26,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0346153846154,0,0,0
2017/12/25,19:10:37,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0423076923077,0,0,0
2017/12/25,19:11:07,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0461538461538,0,0,0
2017/12/25,19:11:38,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,1.23168185923E-17,0,0,0
2017/12/25,19:12:08,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.07,0.1,350,-0.0461538461538,0,0,0
2017/12/25,19:12:39,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.06,0.05,0.1,355,-0.0461538461538,0,0,0
2017/12/25,19:13:10,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.05,0.11,350,-0.0461538461538,0,0,0
2017/12/25,19:13:40,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0423076923077,0,0,0
2017/12/25,19:14:11,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0846153846154,0,0,0
2017/12/25,19:14:42,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0769230769231,0,0,0
2017/12/25,19:15:12,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.05,0.1,355,-0.0192307692308,0,0,0
2017/12/25,19:15:43,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.00769230769231,0,0,0
2017/12/25,19:16:44,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0538461538462,0,0,0
2017/12/25,19:17:15,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.09,355,0.115384615385,0,0,0
2017/12/25,19:17:45,25.44,25.44,25.19,26,0,0,0,0,0.09,0.05,0.06,0.12,355,0.126923076923,0,0,0
2017/12/25,19:18:16,25.44,25.44,25.13,26,0,0,0,0,0.09,0.06,0.06,0.1,355,0.134615384615,0,0,0
2017/12/25,19:18:47,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.138461538462,0,0,0
2017/12/25,19:19:17,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.09,355,0.138461538462,0,0,0
2017/12/25,19:19:48,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0884615384615,0,0,0
2017/12/25,19:20:19,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0846153846154,0,0,0
2017/12/25,19:20:49,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0769230769231,0,0,0
2017/12/25,19:21:20,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0653846153846,0,0,0
2017/12/25,19:21:50,25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.07,0.1,355,0.1,0,0,0
2017/12/25,19:22:21,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0846153846154,0,0,0
2017/12/25,19:22:52,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.09,350,0.0692307692308,0,0,0
2017/12/25,19:23:22,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0576923076923,0,0,0
2017/12/25,19:23:53,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.09,350,0.05,0,0,0
2017/12/25,19:24:24,25.44,25.5,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,350,0.0461538461538,0,0,0
2017/12/25,19:24:54,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,350,-0.00384615384615,0,0,0
2017/12/25,19:25:25,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,355,-0.00769230769231,0,0,0
2017/12/25,19:25:56,25.5,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0346153846154,0,0,0
2017/12/25,19:26:26,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.04,0.05,0.09,355,0.0269230769231,0,0,0
2017/12/25,19:26:57,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.06,0.07,0.11,350,-0.0307692307692,0,0,0
2017/12/25,19:27:27,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.05,0.1,355,-0.0423076923077,0,0,0
2017/12/25,19:27:58,25.5,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0576923076923,0,0,0
2017/12/25,19:28:29,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.0269230769231,0,0,0
2017/12/25,19:28:59,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.11,355,-0.0461538461538,0,0,0
2017/12/25,19:29:30,25.5,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0653846153846,0,0,0
2017/12/25,19:30:01,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0807692307692,0,0,0
2017/12/25,19:30:31,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.09,350,-0.0923076923077,0,0,0
2017/12/25,19:31:02,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.04,0.06,0.11,355,-0.0538461538462,0,0,0
2017/12/25,19:31:33,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.11,350,-0.0615384615385,0,0,0
2017/12/25,19:32:03,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.0192307692308,0,0,0
2017/12/25,19:32:34,25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0730769230769,0,0,0
2017/12/25,19:33:04,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.09,355,-0.0307692307692,0,0,0
2017/12/25,19:33:35,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.09,350,-0.0346153846154,0,0,0
2017/12/25,19:34:06,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0346153846154,0,0,0
2017/12/25,19:34:36,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
2017/12/25,19:35:07,25.44,25.44,25.19,26,0,0,0,0,0.07,0.04,0.06,0.1,350,-0.0230769230769,0,0,0
2017/12/25,19:35:38,25.44,25.44,25.19,26,0,0,0,0,0.08,0.04,0.06,0.1,350,-0.0615384615385,0,0,0
2017/12/25,19:36:08,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.04,0.06,0.1,355,-0.0538461538462,0,0,0
2017/12/25,19:36:39,25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.04,0.06,0.1,350,-0.0961538461538,0,0,0
2017/12/25,19:37:10,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.138461538462,0,0,0
2017/12/25,19:37:40,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.11,350,-0.180769230769,0,0,0
2017/12/25,19:38:11,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.173076923077,0,0,0
2017/12/25,19:38:41,25.44,25.44,25.19,26,0,0,0,0,0.07,0.04,0.06,0.1,350,-0.161538461538,0,0,0
2017/12/25,19:39:12,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.146153846154,0,0,0
2017/12/25,19:39:43,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.176923076923,0,0,0
2017/12/25,19:40:13,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.07,0.09,350,-0.157692307692,0,0,0
2017/12/25,19:40:44,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.11,355,-0.0884615384615,0,0,0
2017/12/25,19:41:15,25.44,25.5,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0192307692308,0,0,0
2017/12/25,19:41:45,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.05,0.1,355,0.05,0,0,0
2017/12/25,19:42:16,25.44,25.5,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0692307692308,0,0,0
2017/12/25,19:42:47,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.07,0.11,350,0.0384615384615,0,0,0
2017/12/25,19:43:17,25.44,25.5,25.13,26.06,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0538461538462,0,0,0
2017/12/25,19:43:48,25.5,25.5,25.13,26,0,0,0,0,0.09,0.04,0.07,0.1,355,0.115384615385,0,0,0
2017/12/25,19:44:49,25.44,25.5,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,355,0.126923076923,0,0,0
2017/12/25,19:45:20,25.5,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0.138461538462,0,0,0
2017/12/25,19:45:50,25.44,25.5,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.15,0,0,0
2017/12/25,19:46:21,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.161538461538,0,0,0
2017/12/25,19:46:52,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,350,0.126923076923,0,0,0
2017/12/25,19:47:22,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,350,0.0923076923077,0,0,0
2017/12/25,19:47:53,25.44,25.44,25.13,26,0,0,0,0,0.08,0.06,0.06,0.09,350,0.0576923076923,0,0,0
2017/12/25,19:48:24,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,350,0.0230769230769,0,0,0
2017/12/25,19:48:54,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0346153846154,0,0,0
2017/12/25,19:49:25,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0923076923077,0,0,0
2017/12/25,19:49:55,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.1,0,0,0
2017/12/25,19:50:26,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.1,355,0.103846153846,0,0,0
2017/12/25,19:50:57,25.44,25.44,25.13,26,0,0,0,0,0.07,0.04,0.06,0.11,355,0.103846153846,0,0,0
2017/12/25,19:51:27,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,355,0.1,0,0,0
2017/12/25,19:51:58,25.44,25.44,25.19,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0923076923077,0,0,0
2017/12/25,19:52:29,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.04,0.06,0.1,350,0.0346153846154,0,0,0
2017/12/25,19:52:59,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.04,0.07,0.1,350,-0.0230769230769,0,0,0
2017/12/25,19:53:30,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.12,350,-0.0807692307692,0,0,0
2017/12/25,19:54:01,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.07,0.09,350,-0.0884615384615,0,0,0
2017/12/25,19:54:31,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.04,0.06,0.09,350,-0.0923076923077,0,0,0
2017/12/25,19:55:02,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0923076923077,0,0,0
2017/12/25,19:56:03,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.0423076923077,0,0,0
2017/12/25,19:56:34,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,-0.0423076923077,0,0,0
2017/12/25,19:57:04,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.04,0.07,0.1,350,-0.0423076923077,0,0,0
2017/12/25,19:57:35,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0384615384615,0,0,0
2017/12/25,19:58:06,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0307692307692,0,0,0
2017/12/25,19:58:36,25.5,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0692307692308,0,0,0
2017/12/25,19:59:07,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.0115384615385,0,0,0
2017/12/25,19:59:37,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.05,0,0,0
2017/12/25,20:00:08,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0884615384615,0,0,0
2017/12/25,20:00:39,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.07,0.09,350,-0.126923076923,0,0,0
2017/12/25,20:01:09,25.44,25.5,25.13,26,0,0,0,0,0.07,0.05,0.06,0.09,350,-0.165384615385,0,0,0
2017/12/25,20:01:40,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.07,0.1,350,-0.203846153846,0,0,0
2017/12/25,20:02:11,25.5,25.5,25.13,26,0,0,0,0,0.08,0.04,0.07,0.09,350,-0.192307692308,0,0,0
2017/12/25,20:03:12,25.44,25.44,25.13,26,0,0,0,0,0.07,0.04,0.08,0.1,350,-0.176923076923,0,0,0
2017/12/25,20:03:43,25.44,25.44,25.13,26,0,0,0,0,0.09,0.06,0.06,0.1,350,-0.157692307692,0,0,0
2017/12/25,20:04:13,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.06,0.07,0.09,350,-0.134615384615,0,0,0
2017/12/25,20:04:44,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0615384615385,0,0,0
2017/12/25,20:05:14,25.44,25.5,25.13,26.06,0,0,0,0,0.08,0.04,0.07,0.11,355,0.0115384615385,0,0,0
2017/12/25,20:05:45,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.07,0.1,355,0.0846153846154,0,0,0
2017/12/25,20:06:16,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.11,355,0.107692307692,0,0,0
2017/12/25,20:06:46,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.07,0.09,355,0.126923076923,0,0,0
2017/12/25,20:07:17,25.44,25.5,25.13,25.94,0,0,0,0,0.07,0.04,0.05,0.1,350,0.0961538461538,0,0,0
2017/12/25,20:07:48,25.44,25.44,25.06,26,0,0,0,0,0.07,0.04,0.07,0.1,350,0.0653846153846,0,0,0
2017/12/25,20:08:18,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0346153846154,0,0,0
2017/12/25,20:08:49,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.09,355,0.05,0,0,0
2017/12/25,20:09:20,25.44,25.44,25.13,26,0,0,0,0,0.09,0.05,0.06,0.1,350,0.0653846153846,0,0,0
2017/12/25,20:09:50,25.44,25.5,25.06,26.06,0,0,0,0,0.08,0.04,0.06,0.09,350,0.0846153846154,0,0,0
2017/12/25,20:10:21,25.44,25.5,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,350,0.0576923076923,0,0,0
2017/12/25,20:10:51,25.44,25.5,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0769230769231,0,0,0
2017/12/25,20:11:22,25.44,25.5,25.06,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0923076923077,0,0,0
2017/12/25,20:11:53,25.44,25.5,25.06,26,0,0,0,0,0.08,0.04,0.06,0.1,355,0.103846153846,0,0,0
2017/12/25,20:12:23,25.44,25.5,25.13,26,0,0,0,0,0.08,0.05,0.07,0.11,355,0.161538461538,0,0,0
2017/12/25,20:12:54,25.44,25.44,25.06,26,0,0,0,0,0.07,0.05,0.06,0.09,355,0.169230769231,0,0,0
2017/12/25,20:13:25,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.06,0.11,350,0.126923076923,0,0,0
2017/12/25,20:13:55,25.44,25.5,25.13,26,0,0,0,0,0.07,0.04,0.06,0.1,350,0.0846153846154,0,0,0
2017/12/25,20:14:26,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.11,350,0.0423076923077,0,0,0
2017/12/25,20:14:57,25.44,25.44,25.06,26,0,0,0,0,0.08,0.05,0.05,0.1,350,-1.23168185923E-17,0,0,0
2017/12/25,20:15:27,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0423076923077,0,0,0
2017/12/25,20:15:58,25.44,25.44,25.06,26,0,0,0,0,0.07,0.04,0.06,0.12,350,-0.0846153846154,0,0,0
2017/12/25,20:16:28,25.44,25.5,25.13,26.06,0,0,0,0,0.08,0.04,0.06,0.11,350,-0.126923076923,0,0,0
2017/12/25,20:16:59,25.44,25.44,25.06,26,0,0,0,0,0.08,0.05,0.05,0.1,350,-0.169230769231,0,0,0
2017/12/25,20:17:30,25.44,25.44,25.06,26,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.161538461538,0,0,0
2017/12/25,20:18:00,25.44,25.44,25.06,26,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.103846153846,0,0,0
2017/12/25,20:18:31,25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.07,0.11,355,-0.0461538461538,0,0,0
2017/12/25,20:19:02,25.44,25.5,25.06,25.94,0,0,0,0,0.08,0.04,0.06,0.09,350,-0.0346153846154,0,0,0
2017/12/25,20:19:32,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0269230769231,0,0,0
2017/12/25,20:20:03,25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.09,350,-0.00769230769231,0,0,0
2017/12/25,20:20:34,25.44,25.44,25.13,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.00384615384615,0,0,0
2017/12/25,20:21:04,25.44,25.5,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0115384615385,0,0,0
2017/12/25,20:21:35,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0653846153846,0,0,0
2017/12/25,20:22:05,25.44,25.5,25.06,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0692307692308,0,0,0
2017/12/25,20:22:36,25.44,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.09,350,0.0230769230769,0,0,0
2017/12/25,20:23:07,25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0230769230769,0,0,0
2017/12/25,20:23:37,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.05,0.1,350,-0.0192307692308,0,0,0
2017/12/25,20:24:08,25.44,25.44,25.06,26,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0115384615385,0,0,0
2017/12/25,20:24:39,25.44,25.5,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.1,350,0,0,0,0
2017/12/25,20:25:09,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.06,0.1,350,0.0153846153846,0,0,0
2017/12/25,20:25:40,25.44,25.44,25.13,26,0,0,0,0,0.08,0.05,0.07,0.1,350,0.0346153846154,0,0,0
2017/12/25,20:26:11,25.44,25.44,25.13,26,0,0,0,0,0.08,0.04,0.06,0.1,350,0.00769230769231,0,0,0
2017/12/25,20:26:41,25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0192307692308,0,0,0
2017/12/25,20:27:12,25.44,25.44,25.13,26,0,0,0,0,0.07,0.05,0.07,0.09,350,-0.0461538461538,0,0,0
2017/12/25,20:27:42,25.44,25.44,25.06,26,0,0,0,0,0.08,0.04,0.05,0.09,350,-0.0730769230769,0,0,0
2017/12/25,20:28:13,25.44,25.5,25.06,25.94,0,0,0,0,0.08,0.05,0.05,0.1,355,-0.0538461538462,0,0,0
2017/12/25,20:28:44,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.0384615384615,0,0,0
2017/12/25,20:29:14,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.11,350,-0.0730769230769,0,0,0
2017/12/25,20:29:45,25.44,25.5,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.107692307692,0,0,0
2017/12/25,20:30:16,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.04,0.07,0.09,355,-0.0961538461538,0,0,0
2017/12/25,20:30:46,25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.06,0.06,0.11,355,-0.0384615384615,0,0,0
